"blue","dual_sim","four_g","three_g","touch_screen","wi_fi","battery_power","clock_speed","fc","int_memory","m_dep","mobile_wt","n_cores","pc","px_height","px_width","ram","sc_h","sc_w","talk_time","price_range"
1,0,1,1,1,1,0.160988643954576,0,0,0.548387096774194,0.666666666666667,0.491666666666667,0.285714285714286,0.05,0.59234693877551,0.526034712950601,0.00962052378407269,0.214285714285714,0,0.222222222222222,0
1,1,1,1,0,0,0.537742150968604,0.64,0.105263157894737,0.5,0.333333333333333,0.783333333333333,0.285714285714286,0.45,0.44234693877551,0.506008010680908,0.60529128808124,0.0714285714285714,0.277777777777778,0.777777777777778,2
1,1,0,1,0,0,0.616566466265865,0.96,0,0.290322580645161,0.555555555555556,0.833333333333333,0.571428571428571,0,0.0923469387755102,0.466622162883845,0.641902725815072,0.714285714285714,0,0.944444444444444,2
0,1,0,0,1,1,0.294589178356713,0.36,0.421052631578947,0.403225806451613,0.444444444444444,0.0916666666666667,0.428571428571429,0.45,0.38469387755102,0.688918558077437,0.0884553714591128,0.0714285714285714,0.166666666666667,0.611111111111111,0
1,0,1,1,0,1,0.957247828991316,0.88,0.421052631578947,0,0,0.316666666666667,0.428571428571429,0.8,0.123469387755102,0.418558077436582,0.516835916622127,0.928571428571429,0.0555555555555556,0.388888888888889,2
1,1,1,1,0,0,0.527054108216433,0.36,1,0.532258064516129,0.222222222222222,0.25,0.428571428571429,1,0.206632653061224,0.16154873164219,0.166488508818813,0.785714285714286,0.111111111111111,0.333333333333333,0
0,1,0,0,1,0,0.286573146292585,0.64,0,0.838709677419355,0.888888888888889,0,0,0.65,0.800510204081633,0.843124165554072,0.397381079636558,0.142857142857143,0.0555555555555556,0.388888888888889,2
1,0,0,1,1,0,0.800267201068804,0,0.842105263157895,0.306451612903226,0,0.633333333333333,0.428571428571429,1,0.0535714285714286,0.399866488651535,0.247194013896312,0.785714285714286,0,0.888888888888889,1
1,0,0,1,0,1,0.900467601870408,0,0.0526315789473684,0.435483870967742,0.444444444444444,0.841666666666667,0.857142857142857,0.6,0.498979591836735,0.991989319092123,0.821485836451096,0.642857142857143,0.222222222222222,0.722222222222222,3
0,0,1,1,0,0,0.949231796927188,0,0.789473684210526,0.645161290322581,0.555555555555556,0.608333333333333,1,0.8,0.369897959183673,0.922563417890521,0.884019241047568,0.5,0.0555555555555556,0.833333333333333,3
0,1,1,1,1,1,0.0313961255845023,0.2,0,0.870967741935484,0.333333333333333,0.55,0.428571428571429,0.7,0.335204081632653,0.772363150867824,0.0817744521646178,0.857142857142857,0.777777777777778,0.333333333333333,0
1,0,1,1,1,0,0.277221108884436,0,0,0.725806451612903,0.111111111111111,0.0166666666666667,0.428571428571429,0.05,0.585204081632653,0.596128170894526,0.374933190807055,0.428571428571429,0.555555555555556,0.5,1
1,0,0,0,0,1,0.856379425517702,0,0.421052631578947,0.193548387096774,0.555555555555556,0.858333333333333,1,0.55,0.464285714285714,0.711615487316422,0.416889363976483,0.5,0.388888888888889,0.277777777777778,2
1,1,1,1,1,1,0.38877755511022,0.36,0.105263157894737,0.758064516129032,0.777777777777778,0.633333333333333,0.571428571428571,0.45,0.150510204081633,0.00200267022696929,0.28915018706574,0.785714285714286,0.444444444444444,0.166666666666667,0
0,0,1,1,1,0,0.799599198396794,0.92,0.526315789473684,0.0806451612903226,0.777777777777778,0.425,1,0.6,0.013265306122449,0.00534045393858478,0.731159807589524,0.714285714285714,0.166666666666667,0.833333333333333,2
0,1,1,1,1,0,0.98062792251169,0.12,0.263157894736842,0.0806451612903226,0.111111111111111,0.0416666666666667,1,1,0.169387755102041,0.176234979973298,0.015766969535008,0.785714285714286,0.388888888888889,0.277777777777778,0
0,0,0,0,0,1,0.245824983299933,0.56,0,0,0.555555555555556,0.975,0.857142857142857,0.15,0.264795918367347,0.0220293724966622,0.799839657936932,1,0,0.555555555555556,2
1,1,0,0,1,0,0.558450233800935,0.88,0,0.0483870967741935,0.666666666666667,1,0.428571428571429,0.05,0.0821428571428571,0.353137516688919,0.797969000534474,0.357142857142857,0.0555555555555556,1,2
1,1,0,0,0,0,0.0908483633934536,0.12,0.105263157894737,0.419354838709677,0.555555555555556,0.95,0.428571428571429,0.3,0.551020408163265,0.526702269692924,0.659807589524319,0.714285714285714,0.555555555555556,0.277777777777778,2
1,1,1,1,0,1,0.221776887107548,0.04,0,0.403225806451613,0.222222222222222,0.541666666666667,0.428571428571429,0.1,0.331122448979592,0.527369826435247,0.088188134687333,1,0.444444444444444,0.944444444444444,0
0,0,1,1,1,0,0.498997995991984,0.76,0.315789473684211,0.112903225806452,0.333333333333333,0.075,0.285714285714286,0.4,0.0362244897959184,0.791722296395194,0.587386424371994,0.285714285714286,0.444444444444444,0.611111111111111,2
1,0,0,0,1,1,0.449565798263193,0.16,0.368421052631579,0.451612903225806,1,0.558333333333333,0.428571428571429,1,0.379591836734694,0.496662216288385,0.146445750935329,0.857142857142857,0.777777777777778,0.777777777777778,0
1,0,1,1,0,0,0.888443553774215,0.72,0.157894736842105,0.67741935483871,0.111111111111111,0.566666666666667,0.857142857142857,0.7,0.222959183673469,0.409212283044059,0.588989845002672,0.357142857142857,0.277777777777778,0.888888888888889,2
0,1,0,1,0,1,0.334669338677355,0.84,0.368421052631579,0.403225806451613,0,0.55,0,0.5,0.0586734693877551,0.407877169559413,0.277659005879209,0.928571428571429,0.833333333333333,0.833333333333333,0
1,1,1,1,1,0,0.34001336005344,0.6,0.105263157894737,0.0967741935483871,0.888888888888889,0.491666666666667,0.571428571428571,0.15,0.279081632653061,0.305073431241656,0.633083912346339,0.714285714285714,0.611111111111111,0.555555555555556,2
1,1,0,1,0,1,0.411489645958584,0,0.105263157894737,0.306451612903226,0,0.808333333333333,0.142857142857143,0.95,0.252551020408163,0.357142857142857,0.465793693212186,0.714285714285714,0.5,0,1
1,1,0,1,0,0,0.326653306613226,0.88,0.157894736842105,0.209677419354839,0.888888888888889,0.608333333333333,0.142857142857143,0.35,0.747959183673469,0.81241655540721,0.652592196686264,0.428571428571429,0.444444444444444,0.222222222222222,2
0,0,1,1,1,0,0.710086840347361,0.36,0.263157894736842,0.387096774193548,0,0.408333333333333,0.714285714285714,0.8,0.0596938775510204,0.410547396528705,0.931587386424372,0.571428571428571,0.166666666666667,0.611111111111111,3
0,1,1,1,0,1,0.376753507014028,0.92,0,0.306451612903226,0,0.65,0.571428571428571,0.15,0.387755102040816,0.815754339118825,0.25040085515767,0.785714285714286,0.722222222222222,1,1
0,0,0,1,1,1,0.989311957247829,0.24,0.631578947368421,0.354838709677419,0,0.408333333333333,0.857142857142857,0.8,0.389795918367347,0.916555407209613,0.869855692143239,0.785714285714286,0.777777777777778,0.722222222222222,3
0,1,1,1,1,0,0.738810955243821,0.24,0.315789473684211,0.290322580645161,1,0.933333333333333,0.142857142857143,0.4,0.395918367346939,0.337116154873164,0.168091929449492,0.428571428571429,0.0555555555555556,0.666666666666667,0
0,1,1,1,0,0,0.377421509686039,1,0.315789473684211,0.0483870967741935,0.444444444444444,0.725,0.571428571428571,0.35,0.0270408163265306,0.67022696929239,0.21058257616248,0.214285714285714,0.388888888888889,0.5,0
0,1,1,1,0,1,0.120240480961924,0,0.631578947368421,0.241935483870968,0.888888888888889,0.95,0.571428571428571,0.95,0.189285714285714,0.802403204272363,0.612506680919294,0.0714285714285714,0.0555555555555556,0.166666666666667,2
1,1,1,1,0,1,0.442217768871076,0.64,0,0.274193548387097,0.888888888888889,0.433333333333333,0.142857142857143,0.05,0.371428571428571,0.212283044058745,0.717263495456975,0.571428571428571,0,0.722222222222222,2
0,1,1,1,1,1,0.523714094856379,0.12,0.210526315789474,0.145161290322581,0.777777777777778,0.991666666666667,0.571428571428571,0.35,0.913775510204082,0.931909212283044,0.991448423303046,0.857142857142857,0.833333333333333,0,3
1,0,1,1,0,0,0.168336673346693,0,0.578947368421053,0.741935483870968,0,0.341666666666667,1,1,0.309183673469388,0.544726301735648,0.862640299305184,0.428571428571429,0.555555555555556,0.777777777777778,3
1,1,0,0,1,0,0.853707414829659,0.84,0.105263157894737,0.0483870967741935,0.777777777777778,0.0833333333333333,0,0.15,0.625,0.81241655540721,0.264564404061999,0.5,0.111111111111111,1,1
1,0,1,1,1,0,0.324649298597194,0.56,0.210526315789474,0.806451612903226,0.444444444444444,0.025,0.285714285714286,0.4,0.213775510204082,0.157543391188251,0.668359166221272,0.857142857142857,0.666666666666667,0.722222222222222,2
0,1,1,1,0,0,0.00668002672010688,0.16,0.789473684210526,0.354838709677419,0.555555555555556,0.466666666666667,0.285714285714286,0.9,0.187244897959184,0.510013351134846,0.567076429716729,0.928571428571429,0.166666666666667,0.111111111111111,1
0,0,1,1,1,1,0.362725450901804,0.52,0.210526315789474,0.161290322580645,0.666666666666667,0.2,0.714285714285714,0.25,0.627551020408163,0.509345794392523,0.411010154997328,0.928571428571429,0.388888888888889,0.944444444444444,1
0,0,0,1,0,1,0.904475617902472,0,0.263157894736842,0.483870967741935,0.555555555555556,0.891666666666667,1,0.9,0.136224489795918,0.441255006675567,0.982629609834313,0.142857142857143,0,0.277777777777778,3
1,0,0,1,0,1,0.297261189044756,0.36,0.473684210526316,0.387096774193548,0,0.883333333333333,0.714285714285714,0.5,0.139285714285714,0.261014686248331,0.3690539818279,0.142857142857143,0.166666666666667,0.222222222222222,0
1,1,0,1,1,0,0.104208416833667,0.56,0.105263157894737,0.306451612903226,0,0.25,1,0.4,0.35969387755102,0.937917222963952,0.140833778727953,0.0714285714285714,0.0555555555555556,0.5,0
1,0,0,0,0,0,0.782899131596526,0.44,0.105263157894737,0.645161290322581,0.444444444444444,0.85,0.571428571428571,0.3,0.109183673469388,0.119492656875834,0.758417958311064,0.5,0.222222222222222,1,2
1,1,1,1,0,0,0.153640614562458,0,0,0.419354838709677,0.444444444444444,0.416666666666667,1,0,0.216326530612245,0.355140186915888,0.405665419561732,0.5,0.444444444444444,0.444444444444444,1
1,0,1,1,0,1,0.283901135604542,0.12,0.315789473684211,0.919354838709677,0.777777777777778,0.675,0.857142857142857,0.7,0.0428571428571429,0.195594125500668,0,0.928571428571429,0.388888888888889,0,0
0,0,1,1,0,1,0.507682030728123,0,0.157894736842105,0.806451612903226,0.222222222222222,0.05,0.142857142857143,0.45,0.308673469387755,0.620160213618158,0.296365579903795,0.285714285714286,0.166666666666667,0.777777777777778,1
0,0,1,1,1,0,0.0781563126252505,0.24,0.578947368421053,0.693548387096774,0.111111111111111,0.9,0.285714285714286,1,0.599489795918367,0.724966622162884,0.556654195617317,1,0.111111111111111,0.444444444444444,2
1,0,1,1,1,0,0.290581162324649,0.72,0.263157894736842,0.887096774193548,0.111111111111111,0.408333333333333,0.142857142857143,0.3,0.335204081632653,0.292389853137517,0.479155531801176,0.5,0.444444444444444,0.166666666666667,1
1,1,1,1,1,0,0.657314629258517,0.16,0,0.419354838709677,0.777777777777778,0.65,0.571428571428571,0.05,0.189285714285714,0.34913217623498,0.797701763762694,0.642857142857143,0.611111111111111,0.5,3
1,1,1,1,1,0,0.559786239144957,0,0.526315789473684,0.306451612903226,0.444444444444444,0,0.428571428571429,0.55,0.425,0.628170894526035,0.163281667557456,0.214285714285714,0.166666666666667,0.0555555555555556,0
1,0,0,0,0,1,0.00467601870407482,0.32,0.0526315789473684,0.774193548387097,0.666666666666667,0.0166666666666667,0.571428571428571,0.45,0.0520408163265306,0.463951935914553,0.51282736504543,0.642857142857143,0.222222222222222,0.666666666666667,1
1,1,0,0,1,0,0.959919839679359,0,0.263157894736842,0.67741935483871,0.444444444444444,0.341666666666667,0.142857142857143,0.45,0.662755102040816,0.957943925233645,0.866114377338322,0.928571428571429,0.555555555555556,0.888888888888889,3
0,1,0,1,0,1,0.32999331997328,0.32,0.0526315789473684,0.129032258064516,0,0.2,0.428571428571429,0.15,0.131632653061224,0.927236315086782,0.0943345804382683,0.428571428571429,0.166666666666667,0.166666666666667,0
1,1,1,1,1,0,0.390781563126253,0.48,0,0.661290322580645,0.111111111111111,0.258333333333333,0.714285714285714,0.05,0.0285714285714286,0.433911882510013,0.809460181721005,0.428571428571429,0.277777777777778,0.833333333333333,2
0,1,1,1,0,0,0.548430193720775,0.72,0.0526315789473684,0.532258064516129,0,0.641666666666667,0,0.15,0.226020408163265,0.138851802403204,0.916087653661144,0.714285714285714,0.444444444444444,0.222222222222222,3
0,1,0,0,0,1,0.910487641950568,0.56,0.105263157894737,0.887096774193548,0,0.841666666666667,0.714285714285714,0.3,0.652551020408163,0.863150867823765,0.889898450026724,1,0.5,0.333333333333333,3
1,0,1,1,0,1,0.963927855711423,0,0.0526315789473684,0.387096774193548,0.444444444444444,0.1,0.428571428571429,0.45,0.15969387755102,0.141522029372497,0.55211117049706,1,0.444444444444444,0.277777777777778,2
0,0,1,1,1,1,0.053440213760855,0.04,0.263157894736842,0.870967741935484,0.111111111111111,0.833333333333333,0.142857142857143,0.5,0.266836734693878,0.0433911882510013,0.0261892036344201,0.357142857142857,0.222222222222222,0.611111111111111,0
1,1,1,1,0,1,0.346693386773547,0.08,0.157894736842105,0.403225806451613,0.666666666666667,0.4,0.428571428571429,0.2,0.468877551020408,0.655540720961282,0.787814003206841,0.928571428571429,0.0555555555555556,0.388888888888889,3
0,0,0,0,0,1,0.958583834335337,0.32,0.105263157894737,0.67741935483871,0,0.491666666666667,0.285714285714286,0.15,0.290816326530612,0.347797062750334,0.305718866916088,0.857142857142857,0.388888888888889,0.0555555555555556,1
1,0,1,1,1,0,0.55310621242485,0.48,0.263157894736842,0.338709677419355,0.555555555555556,0.983333333333333,1,0.3,0.193877551020408,0.121495327102804,0.548369855692143,0.428571428571429,0.555555555555556,0.388888888888889,1
1,1,0,1,0,1,0.205076820307281,0,0.157894736842105,0.709677419354839,0.444444444444444,0.208333333333333,1,0.75,0.0607142857142857,0.0193591455273698,0.220737573490112,0.714285714285714,0.277777777777778,0.444444444444444,0
0,1,0,0,0,0,0.329325317301269,0.28,0.210526315789474,0.612903225806452,0.888888888888889,0.7,0.142857142857143,0.85,0.151020408163265,0.22630173564753,0.761090326028862,0.857142857142857,0.388888888888889,0.5,2
1,0,1,1,0,1,0.875083500334001,0.6,0.157894736842105,0.32258064516129,0.111111111111111,0.0166666666666667,0.142857142857143,0.4,0.18265306122449,0.0761014686248331,0.692410475681454,0.285714285714286,0.111111111111111,0.111111111111111,2
1,0,0,0,1,1,0.176352705410822,0.8,0.157894736842105,0.67741935483871,0.222222222222222,0.0666666666666667,1,0.55,0.695918367346939,0.901869158878505,0.534473543559594,0.0714285714285714,0.0555555555555556,0.944444444444444,2
1,1,0,0,0,1,0.328657314629259,0.72,0,0.225806451612903,0.333333333333333,0.216666666666667,0.857142857142857,0.65,0.216326530612245,0.760347129506008,0.229021913415286,0.642857142857143,0.0555555555555556,0.222222222222222,0
1,0,0,1,1,1,0.424181696726787,0.44,0.789473684210526,0.483870967741935,0.444444444444444,0.583333333333333,0.714285714285714,0.95,0.49030612244898,0.353805073431242,0.78941742383752,0.357142857142857,0.166666666666667,0.333333333333333,3
1,1,1,1,1,1,0.14562458249833,0,0,0.338709677419355,0.333333333333333,0.275,0.714285714285714,0.45,0.219897959183673,0.819092122830441,0.997862105825762,0.642857142857143,0.5,0.555555555555556,3
1,1,0,1,0,1,0.15497661990648,0.04,0,0.983870967741935,0.222222222222222,0.208333333333333,0.857142857142857,0.5,0.48469387755102,0.827102803738318,0.194548369855692,0.857142857142857,0.222222222222222,0.388888888888889,0
0,1,0,1,0,0,0.965263861055444,0.88,0.421052631578947,0.0967741935483871,0.222222222222222,0.358333333333333,1,0.95,0.330102040816327,0.900534045393859,0.764564404061999,0.0714285714285714,0,0,3
1,0,1,1,1,1,0.486973947895792,0.44,0,0.741935483870968,0.666666666666667,0.258333333333333,0.857142857142857,0.1,1,0.976635514018692,0.365045430251203,0.928571428571429,0.944444444444444,0.777777777777778,2
0,1,1,1,1,1,0.7187708750835,0.2,0,1,0,0.208333333333333,0.285714285714286,0.35,0.0591836734693878,0.622162883845127,0.724478888295029,0.142857142857143,0.166666666666667,0.277777777777778,3
1,0,1,1,0,1,0.676686706746827,0.36,0.157894736842105,0.161290322580645,0.555555555555556,0.483333333333333,0.285714285714286,0.2,0.156122448979592,0.0253671562082777,0.208711918760021,0.714285714285714,0.166666666666667,0.722222222222222,0
1,0,0,0,0,1,0.0521042084168337,0.8,0.157894736842105,0.0806451612903226,1,0.075,1,0.5,0.412244897959184,0.67890520694259,0.708711918760021,0.5,0.222222222222222,0.5,2
1,0,1,1,0,0,0.0487641950567802,1,0.0526315789473684,0.451612903225806,0.888888888888889,0.383333333333333,0.142857142857143,0.15,0.0479591836734694,0.556742323097463,0.243452699091395,0,0.166666666666667,0.944444444444444,0
1,1,0,0,1,0,0.381429525718103,0.68,0.315789473684211,0.274193548387097,0.333333333333333,0.283333333333333,1,0.8,0.193877551020408,0.251668891855808,0.657135221806521,0.714285714285714,0.5,0.777777777777778,2
0,1,0,0,0,1,0.228456913827655,0.32,0.0526315789473684,0.225806451612903,0.888888888888889,0.325,0.857142857142857,0.2,0.302551020408163,0.154873164218959,0.39497594869054,0.857142857142857,0.444444444444444,0.666666666666667,1
1,0,0,0,1,1,0.661990647962592,0.4,0.263157894736842,0.145161290322581,0.888888888888889,0.0416666666666667,0.285714285714286,0.35,0.859183673469388,0.831775700934579,0.535275253874933,0.642857142857143,0.666666666666667,0.944444444444444,3
1,0,0,0,1,0,0.872411489645959,0.96,0,0.225806451612903,0.111111111111111,0.375,0.285714285714286,0,0.622959183673469,0.610814419225634,0.712185996793159,0.214285714285714,0.277777777777778,0.833333333333333,3
1,1,0,0,1,0,0.272545090180361,0.08,0.368421052631579,0.725806451612903,0,0.55,0.285714285714286,0.45,0.209183673469388,0.7630173564753,0.264029930518439,0.642857142857143,0.555555555555556,0.777777777777778,0
0,1,1,1,1,1,0.918503674014696,0.32,0.473684210526316,1,1,0.15,0.285714285714286,0.95,0.306122448979592,0.474632843791722,0.768572955638696,0.857142857142857,0,0,3
1,1,1,1,0,0,0.624582498329993,0.76,0.157894736842105,0.338709677419355,0.222222222222222,0.216666666666667,0.571428571428571,0.2,0.0964285714285714,0.608144192256342,0.596472474612507,0.214285714285714,0.222222222222222,0.333333333333333,2
0,1,1,1,0,0,0.501002004008016,0,0.526315789473684,0.435483870967742,0.666666666666667,0.441666666666667,0.714285714285714,0.8,0.157142857142857,0.0607476635514019,0.212720470336718,0.428571428571429,0.5,0.5,0
0,0,1,1,0,0,0.0901803607214429,0,0.421052631578947,0.419354838709677,0.888888888888889,0.6,0.142857142857143,0.75,0.0755102040816327,0.16154873164219,0.713789417423838,0.714285714285714,0.333333333333333,0.0555555555555556,2
1,1,1,1,1,0,0.569806279225117,0.08,0.157894736842105,0.387096774193548,0.444444444444444,0.466666666666667,0.428571428571429,0.3,0.151530612244898,0.279038718291055,0.490112239444148,0,0.0555555555555556,0.611111111111111,1
1,1,1,1,0,1,0.286573146292585,0,0.157894736842105,0.516129032258065,0.444444444444444,0.916666666666667,0.428571428571429,0.8,0.535714285714286,0.818424566088118,0.501068947087119,0.142857142857143,0.111111111111111,0.222222222222222,2
1,0,1,1,0,0,0.887775551102204,0.2,0.368421052631579,0.725806451612903,0.222222222222222,0.308333333333333,0,0.55,0.60765306122449,0.922563417890521,0.830037413148049,0.571428571428571,0.555555555555556,0.5,3
0,1,1,1,1,1,0.616566466265865,0,0.842105263157895,0.338709677419355,0.555555555555556,0,0.428571428571429,0.9,0.713775510204082,0.776368491321762,0.212987707108498,0.642857142857143,0.611111111111111,0.777777777777778,1
1,1,0,0,1,0,0.0547762191048764,0.16,0.0526315789473684,0.790322580645161,0.888888888888889,0.0666666666666667,1,0.1,0.845918367346939,0.863818424566088,0.412346338856227,0.785714285714286,0.5,0.277777777777778,1
1,1,1,1,0,0,0.0981963927855711,0,0.473684210526316,0.838709677419355,0.333333333333333,0.241666666666667,0.571428571428571,1,0.588265306122449,0.879172229639519,0.766435061464458,0,0,0.611111111111111,3
1,1,1,1,1,0,0.468937875751503,0,0,0.145161290322581,0.888888888888889,0.241666666666667,0.142857142857143,0.6,0.0178571428571429,0.00667556742323097,0.378407268840192,0.857142857142857,0.722222222222222,0.944444444444444,0
0,1,0,1,1,0,0.852371409485638,0.68,0,0.209677419354839,0.111111111111111,0.166666666666667,0.428571428571429,0.35,0.282142857142857,0.249666221628838,0.346338856226617,0.357142857142857,0.444444444444444,0.444444444444444,1
1,1,0,1,0,1,0.533066132264529,0.92,0,1,0.444444444444444,0.025,0.714285714285714,0.3,0.023469387755102,0.272363150867824,0.449492250133618,1,0.444444444444444,0.166666666666667,1
0,0,1,1,0,0,0.663326653306613,0.56,0.105263157894737,0.725806451612903,0.333333333333333,0.408333333333333,0.142857142857143,0.45,0.105612244897959,0.451935914552737,0.787279529663282,0.571428571428571,0.0555555555555556,0.666666666666667,3
0,1,0,0,0,0,0.0173680694722779,0.08,0.210526315789474,0.82258064516129,0.888888888888889,0.4,0,0.55,0.0341836734693878,0.950600801068091,0.279529663281668,0.571428571428571,0.388888888888889,0.611111111111111,0
1,1,1,1,1,0,0.195056780227121,0.92,0.0526315789473684,1,0.333333333333333,0.825,0.428571428571429,0.1,0.41734693877551,0.337783711615487,0.545163014430786,0.5,0,0.166666666666667,1
1,1,0,1,0,1,0.248496993987976,0,0.315789473684211,0.0967741935483871,0.555555555555556,0.6,0.857142857142857,0.45,0.641326530612245,0.608144192256342,0.0852485301977552,0.714285714285714,0.444444444444444,0.277777777777778,0
0,0,0,0,0,0,0.147628590514362,0.24,0.631578947368421,0.161290322580645,1,0.108333333333333,0.714285714285714,1,0.0704081632653061,0.581441922563418,0.561998931052913,0.571428571428571,0.333333333333333,0.0555555555555556,1
1,0,1,1,1,1,0.500334001336005,0.4,0.736842105263158,0.290322580645161,0.333333333333333,0.725,0.571428571428571,0.9,0.00561224489795918,0.347129506008011,0.817210048102619,0.0714285714285714,0.277777777777778,0.222222222222222,2
0,0,0,1,0,0,0.57247828991316,0.48,0,0.935483870967742,0.555555555555556,0.558333333333333,0.285714285714286,0.05,0.453571428571429,0.757676902536716,0.0491715660074826,0.642857142857143,0.555555555555556,0.611111111111111,0
1,1,0,1,1,0,0.356713426853707,0.56,0.421052631578947,0.145161290322581,1,0.775,0.714285714285714,0.5,0.423979591836735,0.807076101468625,0.466595403527525,0.857142857142857,0.444444444444444,0.166666666666667,1
0,1,1,1,1,0,0.526386105544422,0.12,0.157894736842105,0.225806451612903,0.888888888888889,0.675,0.714285714285714,0.85,0.363775510204082,0.903871829105474,0.777926242650989,0.642857142857143,0.444444444444444,1,3
0,1,0,1,1,1,0.63059452237809,0.68,0.105263157894737,0.564516129032258,0.333333333333333,0.0166666666666667,0.142857142857143,0.3,0.268877551020408,0.596128170894526,0.861571352218065,0.857142857142857,0.888888888888889,0.833333333333333,3
1,1,1,1,0,1,0.802271209084836,0.72,0.631578947368421,0.725806451612903,0.555555555555556,0.225,0.142857142857143,0.95,0.655102040816327,0.7630173564753,0.0905932656333512,0.357142857142857,0,0.944444444444444,1
0,1,0,0,1,1,0.0220440881763527,0,0.210526315789474,0,0.111111111111111,0.0416666666666667,0.571428571428571,0.8,0.464795918367347,0.48064085447263,0.590593265633351,0,0.166666666666667,0.888888888888889,2
1,0,0,0,1,0,0.0848363393453574,0.52,0.263157894736842,0.935483870967742,0.111111111111111,0.0583333333333333,0.714285714285714,0.3,0.534183673469388,0.690253671562083,0.28888295029396,0.5,0.388888888888889,0.666666666666667,1
0,1,0,1,0,1,0.141616566466266,0.36,0.210526315789474,0.82258064516129,0.777777777777778,0.15,0,0.85,0.0627551020408163,0.652202937249666,0.322287546766435,1,1,0.611111111111111,0
0,0,0,1,1,0,0.471609886439546,0,0,0.903225806451613,0.222222222222222,0.266666666666667,1,0,0.207142857142857,0.120827770360481,0.0660074826296098,0.142857142857143,0.166666666666667,0.166666666666667,0
1,0,0,0,0,0,0.121576486305945,0.64,0.368421052631579,0.451612903225806,0,0.975,0.857142857142857,0.4,0.472959183673469,0.423898531375167,0.483698556921432,0.285714285714286,0,0.722222222222222,1
1,0,0,0,1,1,0.062124248496994,0.84,0.0526315789473684,0.403225806451613,0,0.966666666666667,0.571428571428571,0.1,0.20765306122449,0.0186915887850467,0.120791020844468,0.857142857142857,0.277777777777778,0.833333333333333,0
1,0,1,1,1,1,0.0240480961923848,0.6,0.0526315789473684,0.854838709677419,0.222222222222222,0.191666666666667,0.857142857142857,0.1,0.531122448979592,0.620827770360481,0.47381079636558,0.357142857142857,0.277777777777778,0.555555555555556,1
1,0,0,1,1,1,0.710754843019372,0,0,0.580645161290323,0,0.341666666666667,0.571428571428571,0.05,0.398469387755102,0.576769025367156,0.0138963121325494,1,0.944444444444444,0.277777777777778,0
0,0,0,0,0,1,0.368069472277889,0.16,0.0526315789473684,0.0645161290322581,0.777777777777778,0.958333333333333,0.428571428571429,0.8,0.60765306122449,0.893858477970627,0.0791020844468199,0.0714285714285714,0.0555555555555556,0.5,0
0,0,1,1,0,0,0.141616566466266,0.44,0.210526315789474,0.983870967741935,0.666666666666667,0.075,0.142857142857143,0.4,0.0525510204081633,0.841121495327103,0.487974345269909,0.714285714285714,0.555555555555556,0.555555555555556,1
1,1,0,0,0,1,0.84502338009352,0,0.0526315789473684,0.225806451612903,0.555555555555556,0.508333333333333,0.571428571428571,0.35,0.0637755102040816,0.485313751668892,0.817210048102619,0.285714285714286,0.388888888888889,0.833333333333333,3
1,1,1,1,1,1,0.0554442217768871,0.48,0.0526315789473684,0.274193548387097,0.333333333333333,0.991666666666667,0.428571428571429,0.2,0.468877551020408,0.562750333778371,0.99946552645644,0.5,0.5,0.833333333333333,3
1,1,1,1,1,1,0.694722778891116,0.4,0.315789473684211,0.0483870967741935,0.444444444444444,0.241666666666667,0.428571428571429,0.5,0.273469387755102,0.771695594125501,0.411277391769107,0.142857142857143,0.166666666666667,0.111111111111111,1
0,1,0,1,0,1,0.224448897795591,0.76,0.0526315789473684,0.790322580645161,0.111111111111111,0.2,0.571428571428571,0.75,0.325510204081633,0.888518024032043,0.0903260288615714,0.785714285714286,0.333333333333333,1,0
1,1,1,1,0,1,0.289913159652639,0,0.157894736842105,0.903225806451613,0,0.625,0.571428571428571,0.6,0.326020408163265,0.391855807743658,0.59246392303581,0.357142857142857,0.222222222222222,0.388888888888889,2
1,0,1,1,0,0,0.109552438209753,0.08,0,0.467741935483871,0,0.875,0.571428571428571,0.1,0.253061224489796,0.870493991989319,0.115980758952432,0,0.111111111111111,0.722222222222222,0
1,0,1,1,1,1,0.119572478289913,0.76,0.684210526315789,0.516129032258065,0.333333333333333,0.641666666666667,0.142857142857143,0.85,0.35,0.612817089452603,0.959112773917691,0.714285714285714,0.0555555555555556,0.111111111111111,3
0,1,1,1,1,1,0.251169004676019,0.4,0,0.241935483870968,0,0.958333333333333,0.857142857142857,0,0.542857142857143,0.9913217623498,0.467129877071085,0.428571428571429,0.444444444444444,0.388888888888889,1
0,1,0,0,1,1,0.662658650634602,0.4,0.684210526315789,0.82258064516129,0.444444444444444,0.183333333333333,0.571428571428571,0.8,0.122448979591837,0.610146862483311,0.488241582041689,1,0.833333333333333,1,2
0,0,1,1,1,0,0.842351369405478,0.04,0.157894736842105,0.387096774193548,0,0.025,0.714285714285714,0.7,0.267857142857143,0.136181575433912,0.642704436130412,0.285714285714286,0.388888888888889,0.111111111111111,2
1,1,0,0,1,0,0.227788911155645,0.52,0.210526315789474,0.887096774193548,1,0.366666666666667,0.285714285714286,0.5,0.177551020408163,0.153538050734312,0.440138963121325,0.214285714285714,0.222222222222222,0.666666666666667,1
